PID,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add
528178090,Ex,TA,Gd,Unf,0,Unf,0,1765,1765,0,0,BuiltIn,2003,Fin,3,795,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,221,Gd,TA,PConc,GasA,Ex,true,SBrkr,1804,886,0,2690,2,1,4,1,Gd,9,Typ,1,Gd,Y,268,58,0,0,0,NA,7,2008,WD ,Normal,370000,112,16451,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Normal,1Fam,2Story,8,5,2003,2003
528180070,Ex,TA,No,GLQ,456,Unf,0,1296,1752,1,0,Attchd,2005,RFn,2,576,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,Ex,TA,PConc,GasA,Ex,true,SBrkr,1752,0,0,1752,2,0,2,1,Ex,6,Typ,1,Gd,Y,196,82,0,0,0,NA,2,2010,WD ,Normal,319900,61,7658,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2005,2005
528180080,Ex,TA,No,GLQ,472,Unf,0,1088,1560,1,0,Attchd,2005,RFn,2,556,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,278,Ex,TA,PConc,GasA,Ex,true,SBrkr,1565,0,0,1565,2,0,2,1,Ex,6,Typ,1,Gd,Y,196,56,0,0,0,NA,3,2006,WD ,Normal,282500,48,5911,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2005,2005
528180110,Gd,TA,No,GLQ,372,Unf,0,1486,1858,1,0,Attchd,2008,Fin,3,870,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,492,Ex,TA,PConc,GasA,Ex,true,SBrkr,1866,0,0,1866,2,0,2,1,Ex,7,Typ,1,Gd,Y,0,48,0,0,0,NA,11,2008,New,Partial,336860,58,10110,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2008,2008
528180120,Ex,TA,No,GLQ,800,Unf,0,1084,1884,1,0,Attchd,2008,Fin,2,649,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,308,Ex,TA,PConc,GasA,Ex,true,SBrkr,1884,0,0,1884,2,0,2,1,Ex,6,Typ,1,Gd,Y,231,90,0,0,0,NA,5,2009,New,Partial,320000,44,7390,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2008,2009
528180130,Ex,TA,No,Unf,0,Unf,0,1451,1451,0,0,Attchd,2008,RFn,2,539,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,500,Ex,TA,PConc,GasA,Ex,true,SBrkr,1456,0,0,1456,2,0,2,1,Ex,6,Typ,1,Gd,Y,192,42,0,0,0,NA,4,2009,WD ,Normal,248500,48,6472,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2008,2008
528180140,Ex,TA,No,GLQ,1540,Unf,0,162,1702,1,0,Attchd,2008,Fin,3,1052,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,766,Ex,TA,PConc,GasA,Ex,true,SBrkr,1702,0,0,1702,1,1,1,1,Ex,7,Typ,1,Gd,Y,0,72,0,0,224,NA,10,2008,New,Partial,367294,65,8769,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2008,2008
528181010,Gd,TA,No,GLQ,20,Unf,0,1347,1367,0,0,Attchd,2005,RFn,2,484,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,144,Gd,TA,PConc,GasA,Ex,true,SBrkr,1367,0,0,1367,2,0,2,1,Gd,6,Typ,1,Gd,Y,0,33,0,0,0,NA,6,2008,WD ,Normal,192000,135,12304,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2005,2005
528181030,Gd,TA,No,Unf,0,Unf,0,1368,1368,0,0,Attchd,2005,RFn,2,474,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,GasA,Ex,true,SBrkr,1368,0,0,1368,2,0,2,1,Gd,6,Typ,1,Gd,Y,132,35,0,0,0,NA,9,2006,New,Partial,202500,48,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2005,2006
528181040,Gd,TA,No,Unf,0,Unf,0,1368,1368,0,0,Attchd,2005,RFn,2,474,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,GasA,Ex,true,SBrkr,1368,0,0,1368,2,0,2,1,Gd,6,Typ,1,Gd,Y,132,35,0,0,0,NA,3,2006,New,Partial,202665,40,6792,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2005,2006
528181050,Gd,TA,Mn,GLQ,24,Unf,0,1346,1370,0,0,Attchd,2006,RFn,2,484,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,GasA,Ex,true,SBrkr,1370,0,0,1370,2,0,2,1,Gd,6,Typ,1,Gd,Y,120,49,0,0,0,NA,4,2010,WD ,Normal,205000,41,7132,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2006,2006
528181060,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,0,0,Attchd,2006,RFn,2,627,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,GasA,Ex,true,SBrkr,1554,0,0,1554,2,0,2,1,Gd,6,Typ,1,Gd,Y,156,73,0,0,0,NA,8,2007,WD ,Normal,209500,34,4590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,Twnhs,1Story,8,5,2006,2006
528181070,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,0,0,Attchd,2006,RFn,2,627,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,GasA,Ex,true,SBrkr,1554,0,0,1554,2,0,2,1,Gd,6,Typ,1,Gd,Y,156,73,0,0,0,NA,5,2007,CWD,Normal,209500,34,4590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,Twnhs,1Story,8,5,2006,2006
528181080,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,0,0,Attchd,2006,RFn,2,484,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,GasA,Ex,true,SBrkr,1370,0,0,1370,2,0,2,1,Gd,6,Typ,1,Gd,Y,120,49,0,0,0,NA,10,2007,WD ,Normal,202500,44,6442,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2006,2006
528186010,Ex,TA,Gd,GLQ,1196,Unf,0,516,1712,1,0,Attchd,2002,RFn,3,701,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,270,Gd,TA,PConc,GasA,Ex,true,SBrkr,1712,0,0,1712,2,0,3,1,Gd,8,Typ,1,Gd,Y,218,183,0,0,0,NA,9,2009,WD ,Normal,286500,129,16770,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Normal,1Fam,1Story,8,5,2002,2003
528186030,Ex,TA,Gd,GLQ,1218,Unf,0,300,1518,0,0,Attchd,2003,RFn,2,588,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,472,Ex,TA,PConc,GasA,Ex,true,SBrkr,1518,0,0,1518,1,1,1,1,Ex,6,Typ,1,Gd,Y,185,140,0,0,0,NA,4,2008,WD ,Normal,274000,62,12677,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2003,2004
528186050,Ex,TA,No,GLQ,848,Unf,0,729,1577,1,0,Attchd,2005,RFn,2,564,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,394,Ex,TA,PConc,GasA,Ex,true,SBrkr,1577,0,0,1577,2,0,2,1,Ex,6,Typ,1,Gd,Y,203,39,0,0,0,NA,5,2007,WD ,Normal,280000,48,7841,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2005,2005
528186080,Ex,TA,No,GLQ,28,Unf,0,1656,1684,0,0,Attchd,2005,RFn,2,564,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,616,Ex,TA,PConc,GasA,Ex,true,SBrkr,1684,0,0,1684,2,0,2,1,Ex,6,Typ,1,Ex,Y,495,72,0,0,0,NA,7,2008,WD ,Normal,266000,63,8849,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2005,2005
528186090,Ex,TA,No,GLQ,1153,Unf,0,408,1561,1,0,Attchd,2005,Fin,2,556,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,246,Ex,TA,PConc,GasA,Ex,true,SBrkr,1561,0,0,1561,2,0,2,1,Ex,6,Typ,1,Gd,Y,203,47,0,0,0,NA,8,2007,WD ,Normal,277500,60,7313,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2005,2005
528186100,Ex,Gd,No,GLQ,1023,Unf,0,663,1686,1,0,Attchd,2006,Fin,3,899,TA,TA,NA,0,0,NA,20,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,518,Gd,TA,PConc,GasA,Ex,true,SBrkr,1686,0,0,1686,2,0,1,1,Ex,6,Typ,1,Gd,Y,266,100,0,0,0,NA,6,2006,New,Partial,332200,61,7740,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2006,2006
528186110,Ex,Gd,No,GLQ,415,Unf,0,1251,1666,1,0,Attchd,2006,RFn,2,575,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,572,Ex,TA,PConc,GasA,Ex,true,SBrkr,1666,0,0,1666,2,0,2,1,Gd,6,Typ,1,Gd,Y,228,75,0,0,0,NA,6,2006,New,Partial,310090,48,6373,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2006,2006
528186120,Ex,TA,No,Unf,0,Unf,0,1869,1869,0,0,Attchd,2007,RFn,2,617,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,362,Ex,TA,PConc,GasA,Ex,true,SBrkr,1869,0,0,1869,2,0,2,1,Ex,6,Typ,1,Gd,Y,210,54,0,0,0,NA,12,2007,New,Partial,318061,68,7820,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2007,2007
528186130,Ex,TA,No,GLQ,1204,Unf,0,596,1800,1,0,Attchd,2008,RFn,3,944,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,714,Ex,TA,PConc,GasA,Ex,true,SBrkr,1800,0,0,1800,2,0,2,1,Ex,6,Typ,1,Gd,Y,210,0,0,0,0,NA,6,2008,New,Partial,370967,89,8232,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,9,5,2007,2008
528186160,Gd,TA,No,GLQ,846,Unf,0,496,1342,1,0,Attchd,2007,Fin,2,550,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Gd,TA,PConc,GasA,Ex,true,SBrkr,1342,0,0,1342,2,0,2,1,Gd,6,Typ,1,Gd,Y,0,35,0,0,0,NA,6,2008,WD ,Normal,234250,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2006,2007
528186170,Gd,TA,No,GLQ,24,Unf,0,1318,1342,0,0,Attchd,2007,RFn,2,550,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,196,Gd,TA,PConc,GasA,Ex,true,SBrkr,1342,0,0,1342,2,0,2,1,Gd,6,Typ,1,Gd,Y,0,35,0,0,0,NA,2,2008,WD ,Normal,219500,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2006,2007
528186180,Gd,TA,No,GLQ,863,Unf,0,461,1324,1,0,Attchd,2006,Fin,2,550,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Gd,TA,PConc,GasA,Ex,true,SBrkr,1324,0,0,1324,2,0,2,1,Gd,6,Typ,1,Gd,Y,192,38,0,0,0,NA,12,2009,WD ,Normal,254000,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2006,2006
528186190,Gd,TA,No,GLQ,24,Unf,0,1300,1324,0,0,Attchd,2006,Fin,2,550,TA,TA,NA,0,0,NA,120,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Gd,TA,PConc,GasA,Ex,true,SBrkr,1324,0,0,1324,2,0,2,1,Gd,6,Typ,1,Gd,Y,0,38,0,0,0,NA,9,2007,New,Partial,221370,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,8,5,2006,2006
528188020,Gd,TA,No,Unf,0,Unf,0,1405,1405,0,0,Attchd,2003,RFn,2,478,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,VinylSd,Stone,163,Gd,TA,PConc,GasA,Ex,true,SBrkr,1405,0,0,1405,2,0,2,1,Gd,6,Typ,1,TA,Y,148,36,0,0,0,NA,11,2009,WD ,Normal,173000,48,3480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2003,2003
528188040,Gd,TA,No,Unf,0,Unf,0,1405,1405,0,0,Attchd,2003,RFn,2,478,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,Wd Shng,Stone,163,Gd,TA,PConc,GasA,Ex,true,SBrkr,1405,0,0,1405,2,0,2,1,Gd,6,Typ,1,Gd,Y,148,36,0,0,0,NA,3,2006,WD ,Normal,171750,0,3136,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2003,2003
528188060,Gd,TA,No,GLQ,567,Unf,0,197,764,0,0,BuiltIn,2003,RFn,2,474,TA,TA,NA,0,0,NA,160,RL,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,GasA,Ex,true,SBrkr,764,862,0,1626,2,0,2,1,Gd,6,Typ,0,NA,Y,0,27,0,0,0,NA,7,2009,WD ,Normal,173000,36,2268,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,Twnhs,2Story,7,5,2003,2004
528188090,Gd,TA,No,Unf,0,Unf,0,764,764,0,0,BuiltIn,2003,RFn,2,474,TA,TA,NA,0,0,NA,160,RL,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,GasA,Ex,true,SBrkr,764,862,0,1626,2,1,2,1,Gd,6,Typ,0,NA,Y,0,27,0,0,0,NA,10,2008,WD ,Normal,155000,36,2448,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,Twnhs,2Story,7,5,2003,2004
528188120,Gd,TA,No,Unf,0,Unf,0,764,764,0,0,BuiltIn,2003,RFn,2,474,TA,TA,NA,0,0,NA,160,RL,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,GasA,Ex,true,SBrkr,764,862,0,1626,2,1,2,1,Gd,6,Typ,0,NA,Y,0,27,0,0,0,NA,6,2010,WD ,Normal,175500,36,2628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,Twnhs,2Story,7,5,2003,2003
528188150,Gd,TA,No,GLQ,573,Unf,0,191,764,1,0,BuiltIn,2003,RFn,2,474,TA,TA,NA,0,0,NA,160,RL,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,GasA,Ex,true,SBrkr,764,862,0,1626,2,1,2,1,Gd,6,Typ,0,NA,Y,0,27,0,0,0,NA,10,2008,WD ,Normal,154000,36,2448,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,Twnhs,2Story,7,5,2003,2004
528188160,Gd,TA,No,GLQ,1000,Unf,0,405,1405,1,0,Attchd,2003,RFn,2,478,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,VinylSd,Wd Shng,Stone,235,Gd,TA,PConc,GasA,Ex,true,SBrkr,1405,0,0,1405,2,0,2,1,Gd,6,Typ,1,Gd,Y,136,36,0,0,0,NA,3,2007,WD ,Normal,200000,48,3242,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2003,2003
528190010,Gd,TA,Av,GLQ,720,Unf,0,638,1358,1,0,Attchd,2004,RFn,2,484,TA,TA,NA,0,0,NA,120,RM,Gable,CompShg,VinylSd,VinylSd,Stone,146,Gd,TA,PConc,GasA,Ex,true,SBrkr,1358,0,0,1358,2,0,2,1,Gd,6,Typ,1,Gd,Y,192,30,0,0,0,NA,7,2008,WD ,Normal,207000,59,8198,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Normal,TwnhsE,1Story,7,5,2004,2004
528218010,Gd,TA,No,Unf,0,Unf,0,768,768,0,0,Attchd,2007,Unf,2,572,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,CBlock,GasA,Ex,true,SBrkr,768,728,0,1496,3,0,3,1,Gd,7,Typ,0,NA,Y,100,0,0,0,0,NA,5,2007,New,Partial,181755,59,15810,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,6,5,2007,2007
528218020,Gd,TA,No,Unf,0,Unf,0,768,768,0,0,Attchd,2005,Fin,2,400,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,768,768,0,1536,2,1,3,1,Gd,6,Typ,1,Gd,Y,100,38,0,0,0,NA,6,2007,WD ,Normal,176000,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,6,5,2005,2006
528218030,Gd,TA,No,GLQ,28,Unf,0,1288,1316,0,0,Attchd,2005,Fin,2,397,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1316,0,0,1316,2,0,3,1,Gd,6,Typ,1,Gd,Y,100,0,0,23,0,NA,10,2006,New,Partial,169990,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,1Story,6,5,2005,2006
528218050,Gd,TA,No,Unf,0,Unf,0,783,783,0,0,Attchd,2005,Fin,2,393,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,783,701,0,1484,2,1,3,1,Gd,8,Typ,1,Gd,Y,0,72,0,0,0,NA,7,2007,New,Partial,178900,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,6,5,2005,2007
528218060,Gd,TA,No,Unf,0,Unf,0,728,728,0,0,Attchd,2005,Fin,2,390,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,728,728,0,1456,2,1,3,1,Gd,8,Typ,1,Gd,Y,0,24,0,0,0,NA,2,2006,New,Partial,170440,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,6,5,2005,2006
528218080,Gd,TA,No,Unf,0,Unf,0,738,738,0,0,Attchd,2006,Fin,2,440,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,738,754,0,1492,2,1,3,1,Gd,8,Typ,0,NA,Y,0,32,0,0,0,NA,9,2006,New,Partial,169985,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,7,5,2006,2006
528218090,Gd,Gd,No,Unf,0,Unf,0,728,728,0,0,Attchd,2005,Fin,2,390,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,728,728,0,1456,2,1,3,1,Gd,8,Typ,1,Gd,Y,100,0,0,0,0,NA,6,2009,WD ,Normal,184000,63,10928,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,7,5,2005,2005
528218100,Gd,TA,No,Unf,0,Unf,0,608,608,0,0,BuiltIn,2007,Fin,2,454,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,Stone,44,TA,TA,PConc,GasA,Ex,true,SBrkr,608,850,0,1458,2,0,3,1,Gd,6,Typ,0,NA,Y,100,33,0,0,0,NA,5,2007,New,Partial,168165,58,13204,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Normal,1Fam,2Story,7,5,2006,2007
528218130,Gd,Gd,Av,GLQ,554,Unf,0,100,654,1,0,Attchd,2006,RFn,2,426,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,664,832,0,1496,2,1,3,1,Gd,7,Typ,1,Gd,Y,100,24,0,0,0,NA,9,2006,New,Partial,179665,58,17104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,2006,2006
528218140,Gd,TA,Av,Unf,0,Unf,0,879,879,0,0,BuiltIn,2006,Fin,3,660,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,879,984,0,1863,2,1,4,1,Gd,9,Typ,1,Gd,Y,100,17,0,0,0,NA,11,2006,New,Partial,219210,58,14054,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,2006,2006
528218150,Gd,TA,No,Unf,0,Unf,0,1324,1324,0,0,Attchd,2005,Fin,2,430,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1324,0,0,1324,2,0,3,1,Gd,6,Typ,0,NA,Y,36,23,0,0,0,NA,1,2010,WD ,Normal,199500,100,18494,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,5,2005,2005
528220040,Gd,TA,Av,Unf,0,Unf,0,745,745,0,0,Attchd,2005,Fin,2,392,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,745,745,0,1490,2,1,3,1,Gd,7,Typ,1,Gd,Y,36,20,0,0,0,NA,7,2009,WD ,Normal,167800,57,8918,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,2005,2006
528221010,Gd,TA,Av,Unf,0,Unf,0,1326,1326,0,0,Attchd,2006,Fin,2,427,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1326,0,0,1326,2,0,3,1,Gd,6,Typ,0,NA,Y,100,0,0,0,0,NA,7,2006,New,Partial,174190,102,11660,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,5,2006,2006
528221030,Gd,TA,No,Unf,0,Unf,0,738,738,0,0,Attchd,2006,RFn,2,440,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,738,757,0,1495,2,1,3,1,Gd,7,Typ,1,Gd,Y,100,30,0,0,0,NA,3,2007,New,Partial,171925,62,8857,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,2006,2006
528221040,Gd,TA,No,Unf,0,Unf,0,698,698,1,0,BuiltIn,2007,Unf,3,350,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,698,1048,0,1746,2,1,3,1,Gd,6,Typ,1,Gd,Y,0,34,0,0,0,NA,6,2007,New,Partial,198444,63,9729,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,2006,2007
528221050,Gd,TA,Av,GLQ,918,Unf,0,408,1326,1,0,Attchd,2005,Fin,2,388,TA,TA,Shed,2000,0,NA,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Ex,true,SBrkr,1326,0,0,1326,2,0,3,1,Gd,6,Typ,0,NA,Y,120,23,0,0,0,NA,6,2007,WD ,Normal,203000,88,12216,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,5,2005,2005
